Recording for Right controller
Frame,PosX, PosY, PosZ, RotW, RotX, RotY, RotZ
0,-1.001584,1.411312,-0.8270912,0.3048615,0.3795649,-0.2566766,-0.8349294
1,-1.001813,1.410671,-0.8272718,0.304836,0.3803426,-0.2559848,-0.8347971
2,-1.002021,1.410365,-0.8277293,0.3045188,0.3813952,-0.2549866,-0.8347382
3,-1.002086,1.410158,-0.827948,0.3040991,0.3820467,-0.2543581,-0.834785
4,-1.002024,1.409841,-0.8281299,0.3035232,0.3827781,-0.2537701,-0.8348385
5,-1.001939,1.409579,-0.828995,0.3014734,0.3850012,-0.2521815,-0.8350403
6,-1.001914,1.409572,-0.8289817,0.3013674,0.3849708,-0.2520684,-0.8351268
7,-1.001914,1.409572,-0.8289817,0.3013674,0.3849708,-0.2520684,-0.8351268
8,-1.001914,1.409572,-0.8289817,0.3013674,0.3849708,-0.2520684,-0.8351268
9,-1.001914,1.409572,-0.8289817,0.3013674,0.3849708,-0.2520684,-0.8351268
10,-1.001914,1.409572,-0.8289817,0.3013674,0.3849708,-0.2520684,-0.8351268
11,-1.001914,1.409572,-0.8289817,0.3013674,0.3849708,-0.2520684,-0.8351268
12,-1.001914,1.409572,-0.8289817,0.3013674,0.3849708,-0.2520684,-0.8351268
13,-1.00178,1.409332,-0.8288096,0.3013193,0.385091,-0.2521954,-0.8350504
14,-1.002042,1.409083,-0.8287245,0.3011682,0.3854254,-0.2520988,-0.8349798
15,-1.002449,1.408459,-0.8285306,0.3000002,0.3866294,-0.2521013,-0.8348428
16,-1.003054,1.407954,-0.8284603,0.2985091,0.3875411,-0.2519875,-0.8349889
17,-1.004332,1.406982,-0.8282617,0.2955771,0.388976,-0.2527383,-0.8351378
18,-1.005975,1.405521,-0.8276198,0.2935297,0.3893865,-0.2559959,-0.8346763
19,-1.008204,1.403671,-0.8267814,0.2939347,0.3868264,-0.2626186,-0.8336661
20,-1.011059,1.400918,-0.8253622,0.2955463,0.3815999,-0.2703565,-0.8330314
21,-1.014045,1.396494,-0.8227494,0.2976546,0.3730233,-0.2772714,-0.833892
22,-1.014575,1.394598,-0.8219348,0.2992313,0.3675315,-0.2784184,-0.8353828
23,-1.015462,1.392011,-0.8211901,0.3017574,0.3587623,-0.2831106,-0.8367081
24,-1.016464,1.389837,-0.8210805,0.3058859,0.3497118,-0.2894452,-0.8368734
25,-1.016577,1.386815,-0.8205933,0.3130595,0.341085,-0.2925159,-0.8367133
26,-1.016991,1.384746,-0.8207426,0.3163569,0.3373475,-0.2910382,-0.8375033
27,-1.01726,1.381347,-0.8207812,0.3213128,0.3351692,-0.2855141,-0.8383921
28,-1.017997,1.378575,-0.8214735,0.3273391,0.3366646,-0.278474,-0.8378295
29,-1.018745,1.376486,-0.8235159,0.3274857,0.3419064,-0.2657535,-0.8397787
30,-1.017715,1.374361,-0.8250853,0.3212321,0.3479557,-0.2501346,-0.8444936
31,-1.017102,1.374266,-0.8270157,0.320283,0.3500132,-0.2425873,-0.8462039
32,-1.014793,1.376597,-0.8310874,0.3338581,0.345254,-0.2406733,-0.8434541
33,-1.012071,1.379014,-0.8341757,0.344581,0.3409228,-0.238425,-0.8415397
34,-1.007741,1.382376,-0.8383769,0.3451931,0.3429512,-0.2231104,-0.8446585
35,-1.003243,1.38377,-0.8410354,0.3394392,0.3478681,-0.2074904,-0.8489503
36,-0.9978458,1.388934,-0.8467335,0.3302961,0.358888,-0.1820065,-0.8538018
37,-0.9915938,1.3957,-0.8536571,0.3190024,0.3738933,-0.1531555,-0.8573124
38,-0.9853836,1.405451,-0.8627002,0.3046088,0.3918274,-0.1275897,-0.8587233
39,-0.9782505,1.417147,-0.8728651,0.2908524,0.4133528,-0.1062592,-0.8563021
40,-0.9661509,1.437001,-0.885967,0.2939516,0.4414272,-0.09452066,-0.8424965
41,-0.9553021,1.453564,-0.8962408,0.2970718,0.467066,-0.08608666,-0.8283639
42,-0.9479955,1.463701,-0.9033972,0.2861024,0.4910535,-0.06790583,-0.8200004
43,-0.935716,1.47976,-0.9145735,0.2582322,0.5343325,-0.02804829,-0.8043744
44,-0.9213818,1.498122,-0.9274134,0.2272932,0.5822828,0.01409132,-0.7804396
45,-0.904681,1.520476,-0.9390864,0.2012903,0.6268427,0.04674377,-0.7512426
46,-0.8918998,1.537664,-0.945957,0.1875821,0.6530896,0.0628444,-0.7309839
47,-0.8700607,1.566667,-0.9534811,0.1695257,0.6850073,0.08200391,-0.7037765
48,-0.8465233,1.598002,-0.9573666,0.1534238,0.707663,0.08553149,-0.6843673
49,-0.8223039,1.631695,-0.9563784,0.1419064,0.7183336,0.0698511,-0.6774808
50,-0.8054099,1.654748,-0.9528269,0.1395602,0.7189026,0.05327834,-0.6788692
51,-0.7785326,1.689328,-0.9451869,0.1361079,0.7160609,0.03622754,-0.6836805
52,-0.759724,1.711906,-0.9397402,0.129633,0.7137294,0.03174216,-0.6875886
53,-0.7210824,1.756812,-0.9268979,0.1089463,0.7043696,0.02725341,-0.7008933
54,-0.7006152,1.779007,-0.919338,0.09667614,0.6960525,0.02340187,-0.7110675
55,-0.6687096,1.811703,-0.9074204,0.07350685,0.682665,0.01783209,-0.7268062
56,-0.6349607,1.843061,-0.8965602,0.04598723,0.6748925,0.01791088,-0.7362639
57,-0.6005151,1.872864,-0.8864751,0.02195162,0.6719781,0.01027858,-0.7401743
58,-0.562991,1.902162,-0.8748152,0.009550783,0.6694943,-0.01310338,-0.7426401
59,-0.5378231,1.920868,-0.8672071,0.0006796587,0.6689194,-0.03644387,-0.7424408
60,-0.5011575,1.948751,-0.8563993,0.02225884,-0.6699279,0.08188038,0.7375614
61,-0.4641086,1.973499,-0.8487424,0.05077861,-0.6823556,0.1186571,0.7195365
62,-0.4250276,1.993515,-0.844583,0.08706553,-0.7093309,0.1317777,0.6869527
63,-0.3963578,2.005612,-0.8415913,0.1162241,-0.7296379,0.1392931,0.6593314
64,-0.3403679,2.031314,-0.83578,0.1970699,-0.7600337,0.182059,0.5919178
65,-0.3085122,2.042191,-0.8310602,0.2352899,-0.7674592,0.2108434,0.5578442
66,-0.2602973,2.050192,-0.82024,0.2721008,-0.7689947,0.2485664,0.5223246
67,-0.2137372,2.049997,-0.8074828,0.2941025,-0.7635149,0.2808719,0.5016569
68,-0.1682601,2.045037,-0.794117,0.313283,-0.7543334,0.3149986,0.4833329
69,-0.1378491,2.039946,-0.7843376,0.3338078,-0.7404498,0.3438943,0.4712145
70,-0.1070064,2.033427,-0.7750921,0.3591443,-0.7264717,0.3706902,0.4536993
71,-0.06058085,2.021708,-0.7606018,0.4093552,-0.695161,0.4132932,0.4223366
72,-0.0302496,2.011559,-0.7503166,0.4440578,-0.6670072,0.4413341,0.4039039
73,0.024616,1.983594,-0.7284715,0.4979194,-0.6031072,0.4899152,0.3851247
74,0.06062675,1.959624,-0.7122432,0.5343598,-0.5399244,0.5246959,0.3842336
