Recording for Right controller
Frame,PosX, PosY, PosZ, RotW, RotX, RotY, RotZ
0,-0.8058587,1.1903,-1.107845,0.7804164,-0.6109642,0.07020879,0.1128882
1,-0.8059791,1.190094,-1.107917,0.7801315,-0.6111801,0.07081088,0.113312
2,-0.8062861,1.189728,-1.108082,0.7797868,-0.6114281,0.07198022,0.1136095
3,-0.8062817,1.189721,-1.108075,0.779792,-0.6113895,0.07209376,0.11371
4,-0.8062817,1.189721,-1.108075,0.779792,-0.6113895,0.07209376,0.11371
5,-0.8062817,1.189721,-1.108075,0.779792,-0.6113895,0.07209376,0.11371
6,-0.8062817,1.189721,-1.108075,0.779792,-0.6113895,0.07209376,0.11371
7,-0.8062817,1.189721,-1.108075,0.779792,-0.6113895,0.07209376,0.11371
8,-0.8062817,1.189721,-1.108075,0.779792,-0.6113895,0.07209376,0.11371
9,-0.8062817,1.189721,-1.108075,0.779792,-0.6113895,0.07209376,0.11371
10,-0.8062623,1.190011,-1.107914,0.779676,-0.6115316,0.07209944,0.1137372
11,-0.8063308,1.190766,-1.107784,0.7788793,-0.6124542,0.07232104,0.1140899
12,-0.8063029,1.191967,-1.107559,0.7776247,-0.6141729,0.07197243,0.1136284
13,-0.8062415,1.192939,-1.107482,0.7765389,-0.6156704,0.07183291,0.1130366
14,-0.8057803,1.194443,-1.10744,0.7749322,-0.6176343,0.07316364,0.1124948
15,-0.8051052,1.195426,-1.107373,0.7742451,-0.617916,0.07560285,0.1140553
16,-0.8046315,1.19558,-1.10745,0.7749188,-0.6165187,0.07551911,0.117057
17,-0.8044032,1.194254,-1.108057,0.7765608,-0.6140885,0.07262556,0.1207233
18,-0.804269,1.192139,-1.108773,0.7780126,-0.6114143,0.07240815,0.1250038
19,-0.8039807,1.185626,-1.110833,0.7817137,-0.6054371,0.07486491,0.129479
20,-0.8029463,1.178601,-1.112998,0.7860497,-0.5996254,0.07873779,0.1279673
21,-0.8015554,1.171654,-1.114934,0.7888899,-0.5958961,0.08504259,0.1238073
22,-0.8002194,1.165457,-1.11651,0.790714,-0.5937743,0.09149832,0.1176074
23,-0.7993634,1.160184,-1.117387,0.7917504,-0.5925474,0.09715861,0.1121572
24,-0.799296,1.157257,-1.117553,0.7926304,-0.5919182,0.09769268,0.1087478
25,-0.7997407,1.153841,-1.11684,0.7953402,-0.5894438,0.09517775,0.1045524
26,-0.8003069,1.152247,-1.115711,0.7974979,-0.5867721,0.09365092,0.1045228
27,-0.8020664,1.151025,-1.112929,0.8007643,-0.5817446,0.09173411,0.1092454
28,-0.8030843,1.151548,-1.11166,0.8013405,-0.58043,0.09065206,0.1128564
29,-0.8048854,1.153611,-1.110214,0.800577,-0.5807884,0.08878331,0.1178082
30,-0.807268,1.158773,-1.108816,0.7968882,-0.5842149,0.09079414,0.1241718
31,-0.8083533,1.162066,-1.10856,0.7940482,-0.587409,0.09306578,0.1256059
32,-0.8102239,1.167634,-1.108441,0.7896582,-0.5930421,0.09571842,0.124816
33,-0.8116502,1.171627,-1.108525,0.786675,-0.5974194,0.09642353,0.1222086
34,-0.8142573,1.177572,-1.108946,0.7824389,-0.6041244,0.0950058,0.117461
35,-0.817489,1.183178,-1.109227,0.7792159,-0.609664,0.09197686,0.1125728
36,-0.8210166,1.188323,-1.109251,0.776806,-0.613596,0.08931694,0.1099765
37,-0.8248852,1.192828,-1.109196,0.7750815,-0.616868,0.0851247,0.1071273
38,-0.8275234,1.19545,-1.109175,0.7733785,-0.6196896,0.0824694,0.1052107
39,-0.8314716,1.198644,-1.10943,0.7704305,-0.6243552,0.07896333,0.1018928
40,-0.835161,1.20053,-1.109987,0.767744,-0.6281916,0.07692244,0.1001367
41,-0.838938,1.200919,-1.110786,0.7659072,-0.6304769,0.07467581,0.1015309
42,-0.8424333,1.199445,-1.111826,0.7649519,-0.6311266,0.07297844,0.1058394
43,-0.8446803,1.197661,-1.112836,0.764387,-0.6314104,0.07176512,0.1090102
44,-0.8465317,1.195226,-1.113807,0.7647264,-0.6306027,0.07227764,0.1109487
45,-0.8490497,1.189563,-1.115261,0.766715,-0.6277151,0.07708649,0.1103606
46,-0.8502755,1.184622,-1.116527,0.7688934,-0.6256875,0.07936042,0.1049762
47,-0.851538,1.179589,-1.117106,0.7725469,-0.6220062,0.08035938,0.09910514
