Recording for Right controller
Frame,PosX, PosY, PosZ, RotW, RotX, RotY, RotZ
0,-0.7042146,1.059614,-1.651007,0.3341247,-0.3771785,0.7767793,0.3777711
1,-0.7037772,1.059963,-1.648866,0.3349154,-0.3790811,0.7763913,0.3759598
2,-0.7029927,1.060539,-1.644967,0.3369676,-0.3811464,0.7758046,0.3732391
3,-0.7029927,1.060539,-1.644967,0.3369676,-0.3811464,0.7758046,0.3732391
4,-0.7029927,1.060539,-1.644967,0.3369676,-0.3811464,0.7758046,0.3732391
5,-0.7029927,1.060539,-1.644967,0.3369676,-0.3811464,0.7758046,0.3732391
6,-0.7029927,1.060539,-1.644967,0.3369676,-0.3811464,0.7758046,0.3732391
7,-0.7029927,1.060539,-1.644967,0.3369676,-0.3811464,0.7758046,0.3732391
8,-0.7029927,1.060539,-1.644967,0.3369676,-0.3811464,0.7758046,0.3732391
9,-0.7033262,1.060668,-1.644825,0.336926,-0.3813427,0.7756325,0.3734337
10,-0.7036879,1.060322,-1.646981,0.333279,-0.3822294,0.7776733,0.3715508
11,-0.7038116,1.060008,-1.649322,0.3297264,-0.3838221,0.7797211,0.3687764
12,-0.7042232,1.058946,-1.654555,0.3222726,-0.3872415,0.7845202,0.3615417
13,-0.7041094,1.057572,-1.661186,0.313471,-0.3884557,0.7915143,0.3526235
14,-0.7035098,1.056065,-1.668336,0.3045643,-0.3870737,0.7999131,0.3428609
15,-0.7021087,1.054848,-1.675556,0.2951939,-0.3832948,0.809512,0.3326198
16,-0.7010351,1.054324,-1.679847,0.2893161,-0.3822608,0.8151866,0.3250288
17,-0.6987867,1.05399,-1.686244,0.2828476,-0.3873852,0.820378,0.3113036
18,-0.6968179,1.054908,-1.685913,0.2860961,-0.3944685,0.8184302,0.3044924
19,-0.6917272,1.061188,-1.665534,0.3133869,-0.3984427,0.8028338,0.313831
20,-0.6897085,1.064796,-1.653971,0.3251099,-0.3954999,0.7951146,0.3250788
21,-0.6872134,1.070922,-1.635402,0.3418778,-0.3896865,0.7814212,0.3473396
22,-0.6862926,1.076071,-1.61519,0.3554432,-0.3851368,0.7674966,0.3691595
23,-0.6867561,1.079724,-1.593971,0.3663012,-0.3859318,0.7542607,0.3846698
24,-0.6881335,1.08221,-1.571489,0.3808892,-0.3893043,0.7387913,0.3969295
25,-0.6892076,1.084372,-1.546851,0.4063492,-0.3922347,0.7169243,0.4087197
26,-0.6897905,1.085878,-1.529088,0.4285382,-0.3926808,0.6973541,0.4193497
27,-0.6915467,1.087226,-1.500872,0.4678276,-0.3926086,0.6605171,0.436707
28,-0.694352,1.08647,-1.472136,0.5040576,-0.3870631,0.6235648,0.4552746
29,-0.6981783,1.083598,-1.44446,0.5316762,-0.373917,0.592524,0.4758381
30,-0.7026606,1.07869,-1.41837,0.5566443,-0.3608378,0.5654464,0.4901159
31,-0.7074476,1.072515,-1.393646,0.5823227,-0.3514113,0.5388941,0.4969944
32,-0.7110587,1.067884,-1.377951,0.6009225,-0.3465428,0.5202042,0.4981845
33,-0.71709,1.060164,-1.355176,0.6284326,-0.3402472,0.4905309,0.498682
34,-0.7239176,1.05238,-1.334281,0.652782,-0.3361637,0.4615595,0.4978277
