Recording for Right controller
Frame,PosX, PosY, PosZ, RotW, RotX, RotY, RotZ
0,-0.9412591,0.7872384,-1.207004,0.930449,-0.3543023,0.08918037,0.02795224
1,-0.9413756,0.7866241,-1.206281,0.9306533,-0.3536516,0.08957633,0.02812549
2,-0.9415547,0.7854911,-1.204841,0.9311749,-0.3522023,0.09010187,0.02735819
3,-0.9415698,0.7849985,-1.203987,0.9315767,-0.3512074,0.08995754,0.02694327
4,-0.9414688,0.7843854,-1.203047,0.9323051,-0.349035,0.09082835,0.02705558
5,-0.9414688,0.7843854,-1.203047,0.9323051,-0.349035,0.09082835,0.02705558
6,-0.9414688,0.7843854,-1.203047,0.9323051,-0.349035,0.09082835,0.02705558
7,-0.9414688,0.7843854,-1.203047,0.9323051,-0.349035,0.09082835,0.02705558
8,-0.9414688,0.7843854,-1.203047,0.9323051,-0.349035,0.09082835,0.02705558
9,-0.9414688,0.7843854,-1.203047,0.9323051,-0.349035,0.09082835,0.02705558
10,-0.9414688,0.7843854,-1.203047,0.9323051,-0.349035,0.09082835,0.02705558
11,-0.9414996,0.7843815,-1.203153,0.9320681,-0.34984,0.09026173,0.02671695
12,-0.9414533,0.7843447,-1.203236,0.9320945,-0.3497002,0.09056284,0.02660741
13,-0.9414086,0.7843354,-1.203788,0.9321179,-0.3495703,0.09089985,0.02634287
14,-0.9414402,0.7843064,-1.204305,0.9320732,-0.3496639,0.0908851,0.02673033
15,-0.941622,0.7843149,-1.205422,0.9319568,-0.3499709,0.09053816,0.02792237
16,-0.941861,0.7843274,-1.207011,0.9318682,-0.3502359,0.08984499,0.02973834
17,-0.9422375,0.7843325,-1.208487,0.931568,-0.3511343,0.08889032,0.03137516
18,-0.9429837,0.784148,-1.212277,0.9312215,-0.3524032,0.08674897,0.03336206
19,-0.9430479,0.7836273,-1.215794,0.9315261,-0.3519979,0.08613045,0.0306287
20,-0.9427736,0.7820224,-1.216209,0.9328049,-0.3485468,0.08759487,0.02678296
21,-0.9425179,0.7813292,-1.215996,0.9332328,-0.3471867,0.08880428,0.02552817
22,-0.9412901,0.7779771,-1.215228,0.9342454,-0.3429894,0.09545797,0.02077241
23,-0.9405926,0.7760732,-1.21489,0.9343533,-0.3413997,0.1000773,0.0203649
24,-0.9395945,0.7715423,-1.213735,0.9352238,-0.3368751,0.1064781,0.02311162
25,-0.9394566,0.7690632,-1.212825,0.9362342,-0.3336892,0.1072324,0.02486582
26,-0.9401681,0.7650604,-1.210887,0.9387276,-0.3267778,0.1051869,0.03070281
27,-0.9416257,0.76122,-1.208351,0.9418411,-0.3188106,0.100677,0.03404952
28,-0.9429766,0.7574961,-1.205467,0.9444777,-0.3117726,0.09824355,0.03328538
29,-0.9434643,0.7550499,-1.203304,0.9458936,-0.3083349,0.09760398,0.0262366
30,-0.9438019,0.7511644,-1.199153,0.9479868,-0.3024085,0.09813815,0.01546203
31,-0.9444979,0.7468708,-1.194096,0.9501141,-0.2957954,0.09839155,0.01036232
32,-0.9451218,0.7436814,-1.190148,0.9517947,-0.2908201,0.09729563,0.006632362
33,-0.9464402,0.7384567,-1.184054,0.9545352,-0.2828086,0.09414914,0.004216288
34,-0.9485343,0.7327147,-1.176564,0.9580103,-0.272332,0.08943515,0.007283415
35,-0.9502335,0.7272093,-1.167986,0.961148,-0.2639908,0.08058592,-0.003046871
36,-0.9514869,0.7216552,-1.154688,0.9626803,-0.2606898,0.07091476,-0.0160781
37,-0.9517562,0.720886,-1.151146,0.9622648,-0.2626683,0.06926025,-0.0159665
38,-0.9520236,0.720077,-1.139273,0.9597458,-0.2731315,0.06396368,-0.01399822
39,-0.9520991,0.7209966,-1.125644,0.956576,-0.2859788,0.05492337,-0.01272404
40,-0.9516835,0.7230953,-1.109213,0.9548839,-0.2933731,0.04512063,-0.0096451
41,-0.9512383,0.7263144,-1.090248,0.9548682,-0.2947253,0.03591855,-0.008574517
42,-0.9502822,0.7292587,-1.075974,0.9559651,-0.2915413,0.0284028,-0.01810266
43,-0.9476753,0.7398467,-1.046224,0.9562801,-0.2900468,0.0126412,-0.03523415
44,-0.9457965,0.7528695,-1.023677,0.9532177,-0.3008343,0.00364784,-0.02934795
45,-0.9434195,0.769783,-1.001249,0.949075,-0.3140233,-0.007331336,-0.02433489
46,-0.9417528,0.7835076,-0.9865926,0.9444203,-0.3281776,-0.01199585,-0.01503151
47,-0.9400704,0.7992961,-0.9722559,0.9381796,-0.345876,-0.01373711,0.0002441406
48,-0.9379787,0.8245301,-0.9503509,0.9289436,-0.3690718,-0.01747354,0.02333619
49,-0.9375297,0.8512802,-0.9271676,0.9219217,-0.383417,-0.02860902,0.0472573
50,-0.9373928,0.880357,-0.9043093,0.9150089,-0.3966539,-0.04488321,0.05839467
51,-0.9360872,0.9117939,-0.8829247,0.9065868,-0.4124984,-0.05250925,0.07202914
52,-0.9332053,0.9447315,-0.8625162,0.8988116,-0.4271434,-0.04888135,0.08542088
53,-0.9303681,0.9676591,-0.8492131,0.8953447,-0.4341453,-0.04206345,0.09003527
54,-0.9253684,1.003223,-0.8303484,0.8906788,-0.4440985,-0.02634005,0.09367033
55,-0.9201652,1.040904,-0.813903,0.8869722,-0.4533682,-0.01076851,0.08730255
56,-0.9149717,1.079721,-0.8010235,0.8843604,-0.461658,0,0.06912781
57,-0.9104334,1.119432,-0.7917353,0.8813218,-0.469441,0.005431786,0.05354979
58,-0.9074526,1.159338,-0.7869208,0.8756027,-0.4805493,0.01011417,0.0478539
59,-0.9059139,1.18611,-0.7864974,0.868635,-0.4928716,0.01562214,0.04802842
60,-0.9043272,1.22654,-0.789776,0.8539847,-0.5165293,0.02790168,0.05593904
61,-0.9038525,1.253656,-0.7942675,0.8424534,-0.533228,0.03870322,0.06665028
62,-0.9045547,1.293228,-0.8045526,0.8242199,-0.557834,0.05276764,0.08184344
63,-0.9080617,1.344032,-0.8246003,0.7955517,-0.5957392,0.06127085,0.09185963
64,-0.9105169,1.368231,-0.8372996,0.780668,-0.6151332,0.06126036,0.09173726
65,-0.9147919,1.402548,-0.8588234,0.7591144,-0.642555,0.05667445,0.08750056
66,-0.9191427,1.43443,-0.8827161,0.7364998,-0.6699806,0.04842662,0.07968009
67,-0.923012,1.463075,-0.9083194,0.7131768,-0.6964573,0.03883779,0.06941056
68,-0.9250016,1.480379,-0.9257821,0.6976813,-0.7125778,0.03610629,0.06457538
69,-0.9271227,1.503534,-0.9525712,0.673013,-0.7359694,0.03886794,0.06238468
70,-0.9292368,1.523826,-0.9799034,0.6454713,-0.7596359,0.04691365,0.06418145
71,-0.9312973,1.540801,-1.007564,0.6174771,-0.7819053,0.05253053,0.06772559
72,-0.9336538,1.554556,-1.034721,0.5926007,-0.8010048,0.0521371,0.06706333
73,-0.9347024,1.562263,-1.052662,0.5786003,-0.8116069,0.05076981,0.0627553
74,-0.9353824,1.56896,-1.069899,0.5663176,-0.8206817,0.04894806,0.05805146
