Recording for Right controller
Frame,PosX, PosY, PosZ, RotW, RotX, RotY, RotZ
0,-1.39521,1.354543,-1.007636,0.6207405,-0.7164471,-0.233182,0.2168202
1,-1.394843,1.354127,-1.006487,0.6217471,-0.7145392,-0.2370985,0.2159828
2,-1.394679,1.354452,-1.006162,0.6227835,-0.7140269,-0.2362558,0.2156141
9,-1.39443,1.354585,-1.005978,0.6226579,-0.7140974,-0.2364556,0.2155243
10,-1.394866,1.354215,-1.006033,0.6222847,-0.7141482,-0.2369588,0.2158811
11,-1.396974,1.352796,-1.005979,0.6223569,-0.7130083,-0.2404409,0.2155905
12,-1.398551,1.351596,-1.005578,0.6235635,-0.7114048,-0.2430343,0.2144902
13,-1.402057,1.349029,-1.004739,0.626132,-0.7081721,-0.2465462,0.2136957
14,-1.405297,1.346612,-1.003941,0.6279191,-0.7055473,-0.248524,0.2148406
15,-1.414478,1.340188,-1.002571,0.6307346,-0.6987007,-0.2570098,0.2189457
16,-1.420545,1.336118,-1.002121,0.6324372,-0.6930996,-0.2662636,0.220771
17,-1.431357,1.329112,-1.002078,0.6331192,-0.6843317,-0.2838207,0.2242678
18,-1.438742,1.325199,-1.00249,0.6309586,-0.6798366,-0.2958891,0.2283923
19,-1.440153,1.325962,-1.003302,0.62569,-0.6813685,-0.3001859,0.2326746
20,-1.440267,1.327932,-1.004347,0.617798,-0.6853194,-0.3015952,0.240215
21,-1.439551,1.329932,-1.004927,0.6127303,-0.688318,-0.2999426,0.2466057
22,-1.436808,1.334381,-1.004943,0.6068773,-0.6926668,-0.2940988,0.2557705
23,-1.431923,1.341236,-1.004407,0.6054689,-0.6963226,-0.2875867,0.2565856
24,-1.424353,1.350045,-1.003535,0.6086001,-0.6985891,-0.2817062,0.2494412
25,-1.414606,1.360744,-1.001935,0.6138851,-0.6998007,-0.2749618,0.2404581
26,-1.406798,1.368183,-1.00032,0.6164076,-0.7014887,-0.2675265,0.237455
27,-1.393689,1.380043,-0.997582,0.6188594,-0.7060289,-0.2526785,0.2338586
