Recording for Right controller
Frame,PosX, PosY, PosZ, RotW, RotX, RotY, RotZ
0,-0.6813694,1.269687,-1.233086,0.6658383,-0.5241128,0.3805408,0.3703429
1,-0.6809895,1.269839,-1.232714,0.6662291,-0.5241541,0.3810585,0.369047
2,-0.6807694,1.270064,-1.232468,0.6665881,-0.5241951,0.3814105,0.3679754
3,-0.6805935,1.270076,-1.232013,0.6669279,-0.5240935,0.3815074,0.3674034
4,-0.6806258,1.270101,-1.231777,0.6672857,-0.524716,0.3803554,0.3670596
5,-0.6804545,1.270083,-1.231817,0.6673403,-0.5244281,0.3807944,0.3669166
6,-0.6804545,1.270083,-1.231817,0.6673403,-0.5244281,0.3807944,0.3669166
7,-0.6804545,1.270083,-1.231817,0.6673403,-0.5244281,0.3807944,0.3669166
8,-0.6804545,1.270083,-1.231817,0.6673403,-0.5244281,0.3807944,0.3669166
9,-0.6804545,1.270083,-1.231817,0.6673403,-0.5244281,0.3807944,0.3669166
10,-0.6804545,1.270083,-1.231817,0.6673403,-0.5244281,0.3807944,0.3669166
11,-0.6804513,1.270104,-1.231795,0.6673197,-0.5244346,0.3808089,0.3669296
12,-0.6803905,1.270234,-1.231531,0.6671643,-0.5246948,0.3806583,0.3669966
13,-0.6803379,1.270689,-1.231151,0.6671599,-0.5250195,0.3804486,0.3667574
14,-0.6803746,1.271022,-1.230873,0.6672286,-0.5252459,0.3801236,0.3666454
15,-0.6803719,1.271302,-1.230473,0.6680929,-0.5257951,0.3789006,0.3655485
16,-0.6803802,1.271426,-1.230266,0.6696087,-0.5267377,0.3775225,0.3628338
17,-0.6803709,1.271055,-1.230452,0.6702187,-0.5275635,0.3781554,0.3598363
18,-0.6808139,1.26957,-1.230709,0.6692851,-0.527591,0.3802499,0.359326
19,-0.6818355,1.266499,-1.2312,0.6681392,-0.5278126,0.3815557,0.3597487
20,-0.6825719,1.263527,-1.231519,0.6683983,-0.5265405,0.3808891,0.3618318
21,-0.6838027,1.258507,-1.231453,0.6700763,-0.5229729,0.3773741,0.3675404
22,-0.6845611,1.255254,-1.230976,0.670926,-0.5203259,0.3748744,0.3722747
23,-0.685052,1.251132,-1.230346,0.6726534,-0.5182226,0.3716584,0.3753037
24,-0.6843194,1.24819,-1.229326,0.6752185,-0.5164914,0.3700728,0.3746503
25,-0.6824249,1.24663,-1.228155,0.6773967,-0.5140666,0.3713148,0.3728198
26,-0.6796899,1.246461,-1.226182,0.6804224,-0.508712,0.3744849,0.3714817
27,-0.6765157,1.248028,-1.224016,0.6866831,-0.5033221,0.3766419,0.3650673
28,-0.6734134,1.251415,-1.222529,0.6951044,-0.501276,0.3765633,0.3517845
29,-0.6716963,1.254423,-1.222099,0.6990833,-0.5019658,0.3762712,0.3431225
30,-0.6696787,1.260061,-1.222419,0.7007756,-0.5041397,0.3779174,0.3345672
31,-0.6687489,1.264436,-1.222951,0.6993327,-0.5056093,0.3801074,0.3328836
32,-0.6685946,1.274256,-1.224695,0.6915261,-0.5089477,0.3842914,0.3392403
33,-0.6692938,1.279627,-1.226073,0.6860017,-0.5123366,0.38491,0.3446118
34,-0.6710625,1.287582,-1.228612,0.6761059,-0.5184419,0.3854612,0.3542858
35,-0.6730474,1.295066,-1.231864,0.6655127,-0.5248469,0.3860497,0.3641347
36,-0.674759,1.301665,-1.235554,0.6550017,-0.5303555,0.3885461,0.3724616
37,-0.6760283,1.307111,-1.239731,0.6458319,-0.5355396,0.3919801,0.3774256
38,-0.6769023,1.311259,-1.244294,0.6389007,-0.5409576,0.3954389,0.3778873
39,-0.6771779,1.312911,-1.247232,0.6357896,-0.5438361,0.3979929,0.3763183
40,-0.6772245,1.313835,-1.251352,0.633472,-0.5459202,0.4011663,0.3738314
41,-0.6772745,1.313471,-1.253622,0.6336191,-0.5462035,0.4020447,0.3722213
42,-0.677075,1.311652,-1.256807,0.6362172,-0.5461578,0.4024492,0.3673881
43,-0.6771461,1.308152,-1.2592,0.6382257,-0.545984,0.403161,0.3633603
44,-0.6775271,1.303342,-1.261351,0.6379533,-0.546416,0.4056047,0.3604581
45,-0.6784203,1.297126,-1.262369,0.6372167,-0.5455116,0.4060836,0.3625853
46,-0.6794412,1.289676,-1.262296,0.6386025,-0.539393,0.4033904,0.3721804
47,-0.6797013,1.284738,-1.261284,0.6416953,-0.5315404,0.4000005,0.3816957
48,-0.6787653,1.277977,-1.258902,0.6504944,-0.5167349,0.3936237,0.3935765
49,-0.676277,1.272895,-1.257239,0.6609715,-0.5043067,0.3895538,0.3962816
50,-0.6742704,1.270533,-1.257246,0.6674608,-0.5016662,0.3868386,0.3913859
51,-0.6719254,1.268442,-1.259094,0.6717772,-0.5046328,0.3839515,0.3829391
52,-0.6691848,1.268186,-1.261689,0.6727335,-0.5071089,0.3852186,0.3766653
53,-0.6646525,1.270144,-1.265544,0.6740431,-0.5050502,0.3890629,0.3731223
54,-0.6624095,1.272118,-1.267555,0.674293,-0.5027312,0.3913862,0.3733725
55,-0.6593778,1.276312,-1.270709,0.6735778,-0.5002328,0.3946521,0.3745797
56,-0.6577878,1.279617,-1.273039,0.6720958,-0.4995087,0.3964252,0.3763314
57,-0.655827,1.285512,-1.276739,0.6690159,-0.4994469,0.3983969,0.3798031
58,-0.6542568,1.292008,-1.281155,0.6659624,-0.5012569,0.3994741,0.3816492
59,-0.6529868,1.298689,-1.286363,0.6617546,-0.505302,0.400347,0.3827178
60,-0.6522348,1.303049,-1.2905,0.6572036,-0.5087808,0.4026082,0.3835783
61,-0.6507754,1.310847,-1.299827,0.64505,-0.5153071,0.4119227,0.3856018
62,-0.6498672,1.315715,-1.307379,0.6358556,-0.5201749,0.4191655,0.3865307
63,-0.6493131,1.318374,-1.312377,0.6301049,-0.523444,0.4225607,0.3878358
64,-0.6490276,1.321118,-1.319292,0.6220381,-0.5278009,0.4255467,0.3916693
65,-0.6487157,1.322251,-1.325476,0.6154273,-0.5287933,0.4282041,0.3978294
66,-0.6482445,1.321979,-1.329104,0.6122318,-0.5276594,0.4300238,0.4022776
67,-0.6470411,1.319255,-1.33606,0.6092262,-0.5253677,0.4328246,0.4068108
68,-0.6465356,1.316708,-1.339498,0.6091611,-0.5243171,0.4341339,0.4068686
69,-0.6458018,1.311566,-1.344143,0.6097227,-0.5221823,0.4358258,0.4069641
70,-0.6454934,1.307507,-1.346955,0.6100013,-0.5203009,0.4368091,0.407901
71,-0.6450189,1.298818,-1.351023,0.6114413,-0.5130531,0.4370444,0.4146183
72,-0.6447532,1.294542,-1.352165,0.6147601,-0.5085388,0.4343905,0.4180468
73,-0.6434171,1.288903,-1.353466,0.6228649,-0.499878,0.4287025,0.4223452
74,-0.641468,1.284351,-1.354184,0.6318992,-0.4890353,0.4231556,0.4271851
75,-0.638592,1.281298,-1.355186,0.6388639,-0.4794736,0.4206349,0.4301445
76,-0.6364343,1.280213,-1.356686,0.6414024,-0.4750962,0.4214416,0.4304342
77,-0.6329945,1.280416,-1.3604,0.6418732,-0.4732398,0.4256221,0.427655
78,-0.6284131,1.283353,-1.366747,0.6388062,-0.4742831,0.4351515,0.4214563
79,-0.6264157,1.285675,-1.370268,0.6360798,-0.4756536,0.4403587,0.4186172
80,-0.6239144,1.29038,-1.375655,0.6323653,-0.4787367,0.4462645,0.4144554
81,-0.6222153,1.295926,-1.381135,0.6283624,-0.4828588,0.4498134,0.4119174
82,-0.6214695,1.299957,-1.384716,0.6250312,-0.4856126,0.4519412,0.4114189
83,-0.6206815,1.306257,-1.390055,0.6190369,-0.4885267,0.4553181,0.4133042
84,-0.620044,1.312774,-1.395499,0.6127627,-0.4915526,0.458797,0.4152146
85,-0.6197069,1.317004,-1.399157,0.608221,-0.4937547,0.4611537,0.4166663
86,-0.6192327,1.324823,-1.406828,0.598017,-0.4987179,0.4663811,0.4196961
87,-0.6190127,1.329978,-1.413143,0.5892203,-0.5040824,0.4715687,0.4199325
88,-0.6188259,1.332813,-1.417199,0.5828835,-0.5070296,0.4756643,0.4206082
89,-0.6184695,1.336201,-1.422965,0.5742301,-0.5092061,0.4825837,0.4219975
90,-0.6181024,1.337818,-1.426471,0.5703707,-0.5107546,0.4858249,0.4216411
91,-0.6174539,1.339103,-1.432831,0.5657743,-0.5142835,0.4897872,0.4189517
92,-0.6172665,1.338729,-1.435653,0.5642097,-0.5156197,0.4912905,0.4176571
93,-0.6165836,1.336435,-1.439085,0.563134,-0.5141321,0.4951043,0.4164373
94,-0.6153321,1.332731,-1.442005,0.5657947,-0.5086129,0.4986192,0.4154132
95,-0.614136,1.327482,-1.444678,0.5716034,-0.5058651,0.500575,0.408405
96,-0.6142446,1.321559,-1.447809,0.577886,-0.5115082,0.4961064,0.3978511
97,-0.6156538,1.316965,-1.449707,0.5815596,-0.5180296,0.4873968,0.3948139
98,-0.6184877,1.309322,-1.451511,0.5847708,-0.5211716,0.4751258,0.4008476
99,-0.619785,1.301797,-1.452212,0.5869751,-0.512216,0.4702973,0.4146269
100,-0.6193758,1.294832,-1.452878,0.5905124,-0.4964916,0.469106,0.4298032
101,-0.618102,1.288801,-1.453912,0.5932298,-0.4801729,0.4695018,0.4439375
102,-0.6172318,1.285731,-1.454924,0.5934495,-0.4708692,0.4706233,0.4523423
103,-0.6156216,1.282732,-1.457907,0.5929303,-0.462134,0.473227,0.4592625
104,-0.6137394,1.282139,-1.462361,0.5922437,-0.4598536,0.4767064,0.4588389
105,-0.6127476,1.282934,-1.465742,0.591528,-0.4610955,0.4787667,0.456364
106,-0.6115229,1.287367,-1.473906,0.5911178,-0.4720655,0.4792212,0.4450628
107,-0.6113455,1.290533,-1.478237,0.590376,-0.4785812,0.4787878,0.4395207
108,-0.6111791,1.295856,-1.484887,0.5867735,-0.4859115,0.4806298,0.43426
109,-0.6110686,1.301669,-1.491809,0.5820314,-0.4903486,0.4845823,0.4312513
110,-0.6114764,1.307833,-1.498215,0.5750761,-0.4926453,0.4881176,0.4339693
111,-0.6124179,1.313948,-1.504858,0.564442,-0.494162,0.4927923,0.4408683
112,-0.6137919,1.319674,-1.511476,0.5521091,-0.4964773,0.4969331,0.4491584
