Recording for Right controller
Frame,PosX, PosY, PosZ, RotW, RotX, RotY, RotZ
0,-1.290675,1.184563,-1.111278,0.710724,-0.651109,-0.2645647,0.03056143
1,-1.289276,1.185266,-1.111497,0.7092931,-0.6539156,-0.2617334,0.02816678
2,-1.288698,1.185124,-1.111355,0.7098483,-0.6535962,-0.2611602,0.02688438
3,-1.288761,1.185074,-1.11137,0.7095919,-0.6538334,-0.2612355,0.02714967
4,-1.288761,1.185074,-1.11137,0.7095919,-0.6538334,-0.2612355,0.02714967
5,-1.288761,1.185074,-1.11137,0.7095919,-0.6538334,-0.2612355,0.02714967
6,-1.288761,1.185074,-1.11137,0.7095919,-0.6538334,-0.2612355,0.02714967
7,-1.288761,1.185074,-1.11137,0.7095919,-0.6538334,-0.2612355,0.02714967
8,-1.288761,1.185074,-1.11137,0.7095919,-0.6538334,-0.2612355,0.02714967
9,-1.288768,1.185076,-1.111353,0.7096415,-0.6537584,-0.2612922,0.02711589
10,-1.288969,1.185603,-1.11133,0.7090645,-0.6546474,-0.2606146,0.02728278
11,-1.289,1.186249,-1.11148,0.7083803,-0.6556842,-0.2598903,0.0270666
12,-1.288917,1.187661,-1.111687,0.7073451,-0.6575121,-0.2582082,0.02586976
13,-1.288478,1.189834,-1.112128,0.7061175,-0.6598345,-0.2559068,0.02298417
14,-1.287915,1.190966,-1.112391,0.7059152,-0.6603687,-0.2553123,0.02031233
15,-1.287411,1.191395,-1.112531,0.7063931,-0.6600614,-0.2549371,0.01829671
16,-1.286495,1.190979,-1.112741,0.7082787,-0.65808,-0.2550767,0.01441632
17,-1.285525,1.189256,-1.113221,0.710676,-0.6552262,-0.2559904,0.009340373
18,-1.284881,1.186736,-1.113544,0.7126169,-0.6522114,-0.2584014,0.005103284
19,-1.284141,1.180482,-1.113195,0.7167901,-0.6455578,-0.2635591,0.001957888
20,-1.284406,1.173721,-1.1127,0.7206855,-0.6387469,-0.2694658,0.001745648
21,-1.284947,1.169194,-1.112417,0.7223222,-0.6350964,-0.2736652,0.003256098
22,-1.286177,1.162452,-1.112308,0.7221816,-0.6324036,-0.2801139,0.007464278
23,-1.288154,1.156451,-1.112051,0.7212383,-0.6310627,-0.285177,0.01578794
24,-1.290239,1.151385,-1.110914,0.7211508,-0.6287006,-0.2897493,0.02687849
25,-1.292061,1.147594,-1.109142,0.7218997,-0.6257611,-0.2930535,0.03746301
26,-1.29336,1.145395,-1.106846,0.7246713,-0.6215007,-0.2943887,0.04385974
27,-1.293472,1.145015,-1.105034,0.7269488,-0.6187226,-0.2944212,0.04521025
28,-1.292898,1.145814,-1.102531,0.7298204,-0.6157791,-0.2936469,0.04415648
29,-1.292033,1.147329,-1.101107,0.7312295,-0.6150278,-0.2920135,0.04209793
30,-1.289559,1.151983,-1.098708,0.7331054,-0.6152262,-0.2874883,0.03746669
31,-1.288066,1.155081,-1.097669,0.7337278,-0.6160776,-0.2842806,0.03572924
32,-1.283643,1.164048,-1.095699,0.7333794,-0.6206676,-0.2754754,0.03224476
33,-1.282628,1.166076,-1.095466,0.7328488,-0.6223463,-0.2731875,0.03140702
34,-1.279293,1.172493,-1.095106,0.7303983,-0.628666,-0.2654868,0.02853444
35,-1.275519,1.178981,-1.09487,0.7272983,-0.636131,-0.2563311,0.02586379
36,-1.272863,1.183098,-1.094887,0.7254311,-0.6410952,-0.2493596,0.02379706
37,-1.26835,1.188557,-1.095093,0.7228935,-0.6480187,-0.2389774,0.01966024
38,-1.26332,1.192588,-1.095591,0.720244,-0.653931,-0.2310328,0.01570657
39,-1.25854,1.195044,-1.096335,0.7181867,-0.657921,-0.2262503,0.01259515
40,-1.253901,1.195975,-1.096705,0.7180707,-0.659223,-0.2228774,0.01118976
41,-1.250677,1.195682,-1.096828,0.7191421,-0.6585597,-0.2214411,0.00987318
42,-1.245363,1.194037,-1.096964,0.7219945,-0.6558521,-0.220321,0.006376056
43,-1.239938,1.191038,-1.096852,0.7260581,-0.6516833,-0.2194176,0.002101064
44,-1.23462,1.18718,-1.097001,0.7299943,-0.6477579,-0.2179728,-0.002432234
45,-1.231198,1.184384,-1.097224,0.7322616,-0.6454335,-0.2171946,-0.00592497
46,-1.225361,1.178494,-1.098063,0.7343141,-0.6422247,-0.2195732,-0.01085131
47,-1.222148,1.174316,-1.098709,0.7344653,-0.6405813,-0.2239098,-0.008985859
48,-1.220671,1.171769,-1.098927,0.7344554,-0.6394978,-0.2271617,-0.003923378
49,-1.21929,1.168488,-1.098621,0.7352737,-0.6370172,-0.2313044,0.008940557
50,-1.218906,1.166729,-1.09796,0.7367604,-0.6342735,-0.2334661,0.01936018
51,-1.218129,1.165447,-1.096278,0.7395864,-0.6291924,-0.2368365,0.03220719
52,-1.21697,1.1657,-1.094548,0.7412119,-0.626206,-0.2382578,0.04128134
53,-1.215044,1.167712,-1.093339,0.7417228,-0.6258668,-0.236938,0.04470282
54,-1.213225,1.169923,-1.092714,0.741622,-0.62679,-0.2348146,0.04464529
55,-1.209887,1.174281,-1.091822,0.7415289,-0.6291662,-0.2292233,0.0417302
56,-1.206063,1.179403,-1.091078,0.7412683,-0.6322097,-0.2222809,0.03772945
57,-1.203356,1.182893,-1.090849,0.7407538,-0.6346329,-0.2175699,0.03447044
58,-1.199328,1.188038,-1.090783,0.7390004,-0.6393385,-0.2102741,0.0301581
59,-1.195235,1.19262,-1.091034,0.7364903,-0.6445855,-0.2032086,0.02824629
60,-1.192744,1.195068,-1.091385,0.7349586,-0.6474117,-0.1997421,0.02823013
61,-1.18829,1.198675,-1.09206,0.7327954,-0.651325,-0.1945216,0.03078786
62,-1.184906,1.200214,-1.092654,0.7309253,-0.6542634,-0.1914508,0.03215707
63,-1.181398,1.200995,-1.093362,0.7298563,-0.6563662,-0.1881471,0.03307548
64,-1.178947,1.200759,-1.093755,0.7296833,-0.6570974,-0.1863574,0.03249863
65,-1.175096,1.199503,-1.094399,0.7301133,-0.6573857,-0.1838326,0.03137216
66,-1.171162,1.197134,-1.095024,0.7319713,-0.6556813,-0.1829078,0.0290661
67,-1.166177,1.19265,-1.09606,0.7344118,-0.6531546,-0.1824545,0.02718005
68,-1.162652,1.18839,-1.097006,0.7369925,-0.6497142,-0.1844758,0.0261172
69,-1.161454,1.186852,-1.097325,0.7379505,-0.6483902,-0.1853574,0.02572449
70,-1.156666,1.180331,-1.098883,0.7416576,-0.6433209,-0.1882417,0.0254413
71,-1.15313,1.175205,-1.100247,0.7438292,-0.6402273,-0.1898923,0.02771416
72,-1.150968,1.171951,-1.10108,0.7449423,-0.6385119,-0.1908523,0.03064214
73,-1.147839,1.167571,-1.102113,0.7465389,-0.6361017,-0.1917325,0.03595787
74,-1.144905,1.163948,-1.102779,0.7487121,-0.6327981,-0.1928272,0.04259592
75,-1.142963,1.162192,-1.10289,0.7503542,-0.6303306,-0.193584,0.04665937
76,-1.140069,1.160582,-1.102623,0.7526693,-0.6270527,-0.1936899,0.05270809
77,-1.138046,1.160273,-1.102356,0.754071,-0.6253101,-0.1930531,0.05562972
78,-1.133414,1.161805,-1.101305,0.7561792,-0.6235843,-0.1895362,0.05840921
79,-1.129657,1.164388,-1.099922,0.757544,-0.6231976,-0.1854702,0.05790171
80,-1.126972,1.16672,-1.099046,0.7580747,-0.6234674,-0.1831584,0.05535435
81,-1.122551,1.170865,-1.097752,0.7580012,-0.62529,-0.1789699,0.04915623
82,-1.118019,1.175623,-1.096181,0.7575848,-0.627849,-0.1728716,0.04456867
83,-1.114848,1.178939,-1.094864,0.7571798,-0.629784,-0.1681806,0.04202491
84,-1.108657,1.185312,-1.09213,0.7560043,-0.6342419,-0.1568434,0.0399357
85,-1.105559,1.188111,-1.090674,0.7556627,-0.6360031,-0.1510804,0.04060297
86,-1.099491,1.192541,-1.08848,0.7538583,-0.6400605,-0.1416047,0.04436592
87,-1.096368,1.194164,-1.087696,0.7527196,-0.6420662,-0.1379283,0.04625849
88,-1.092033,1.195384,-1.086944,0.7513588,-0.6442954,-0.133934,0.04904132
89,-1.087386,1.195432,-1.086328,0.7515571,-0.6446792,-0.1303227,0.05066172
90,-1.08426,1.194774,-1.085888,0.7526839,-0.6436718,-0.1285045,0.05138214
91,-1.079528,1.192805,-1.085233,0.7557826,-0.6405421,-0.1258804,0.05150282
92,-1.074497,1.189846,-1.084961,0.7600595,-0.6360756,-0.1233627,0.04999167
93,-1.071106,1.187291,-1.085145,0.7624569,-0.6334736,-0.1225368,0.04853278
94,-1.064403,1.181382,-1.086498,0.7659591,-0.62961,-0.122189,0.04435988
95,-1.059358,1.17645,-1.087864,0.7686864,-0.6268891,-0.12013,0.04123317
96,-1.05617,1.173099,-1.088492,0.7708624,-0.6244945,-0.1187599,0.04091268
97,-1.05336,1.169739,-1.088992,0.7733211,-0.6213258,-0.1189189,0.04227344
98,-1.0484,1.163451,-1.089194,0.7799513,-0.6122455,-0.1201796,0.04886984
99,-1.046128,1.160706,-1.088991,0.7831682,-0.607776,-0.1200441,0.05334158
100,-1.042878,1.15744,-1.088576,0.7869427,-0.6023879,-0.1188103,0.06110717
101,-1.039634,1.155286,-1.088239,0.7894564,-0.5985731,-0.1175601,0.06817892
102,-1.036079,1.154766,-1.08764,0.7905278,-0.5970206,-0.1149678,0.07358421
103,-1.033591,1.155074,-1.086908,0.7908694,-0.596711,-0.1120604,0.07683781
104,-1.029478,1.156503,-1.085689,0.7918875,-0.5960788,-0.1061178,0.07964487
105,-1.026586,1.158049,-1.084559,0.7928178,-0.5955572,-0.1010022,0.08093294
106,-1.022224,1.161154,-1.082865,0.7933954,-0.5959024,-0.09551076,0.07938349
107,-1.017733,1.165174,-1.081579,0.7930639,-0.5974488,-0.0932413,0.07355721
108,-1.013014,1.169596,-1.080402,0.7923366,-0.5995245,-0.0914826,0.06636175
109,-1.00802,1.174247,-1.079381,0.7912834,-0.6021402,-0.08738533,0.06051087
110,-1.004596,1.177346,-1.078624,0.7905974,-0.603901,-0.08343741,0.05742361
111,-0.9973157,1.183119,-1.077807,0.7883373,-0.6086316,-0.072914,0.05268363
112,-0.9917974,1.186721,-1.077635,0.7870015,-0.6115516,-0.0640143,0.05035356
113,-0.9864219,1.189425,-1.077489,0.7857143,-0.6142153,-0.05462309,0.04908054
114,-0.9830306,1.190537,-1.077605,0.7848212,-0.6158602,-0.0473063,0.05033917
115,-0.9782182,1.190903,-1.077868,0.7848541,-0.6161574,-0.03658074,0.05491757
116,-0.9750794,1.190428,-1.078023,0.7859132,-0.6147639,-0.03197293,0.05816733
117,-0.970674,1.188452,-1.079008,0.7866702,-0.6134395,-0.02930768,0.06311088
118,-0.966603,1.185323,-1.08057,0.7872629,-0.612212,-0.02974442,0.06729726
119,-0.9637268,1.182724,-1.081719,0.7884037,-0.6105686,-0.03101895,0.06828801
120,-0.9594163,1.178283,-1.083519,0.7902355,-0.6080458,-0.03370931,0.06835055
121,-0.9518437,1.170089,-1.086643,0.7939271,-0.6035662,-0.04071882,0.06107079
122,-0.9487726,1.167006,-1.088028,0.7950391,-0.6021875,-0.04444348,0.05751352
123,-0.9442223,1.162655,-1.089701,0.7969579,-0.5995826,-0.05019317,0.05328743
124,-0.9414718,1.160027,-1.090455,0.7981411,-0.5978341,-0.05285722,0.05264437
125,-0.937228,1.156692,-1.091232,0.7999179,-0.5951642,-0.05617476,0.05249123
126,-0.9332532,1.154101,-1.091397,0.8013864,-0.5925532,-0.05925788,0.05611697
127,-0.929429,1.152269,-1.090995,0.8037774,-0.5885875,-0.06098258,0.06154481
128,-0.9259219,1.151282,-1.090001,0.8064271,-0.5839973,-0.06151108,0.06956187
129,-0.923596,1.151348,-1.089248,0.8076044,-0.5816656,-0.06159485,0.07514159
130,-0.919996,1.152493,-1.088182,0.8082218,-0.5799595,-0.06004811,0.08257554
131,-0.9159833,1.154783,-1.087593,0.806752,-0.5814586,-0.05647688,0.08869909
132,-0.9130666,1.15686,-1.08747,0.8046668,-0.5842892,-0.05356161,0.09082236
133,-0.9067035,1.162077,-1.087381,0.8002241,-0.5909922,-0.04652264,0.09058263
134,-0.9032747,1.164883,-1.087308,0.7980433,-0.5944296,-0.04162759,0.08970864
135,-0.8998711,1.167624,-1.087444,0.7962342,-0.5972584,-0.03668959,0.08914802
136,-0.8929186,1.172051,-1.088161,0.7930653,-0.6021435,-0.02713437,0.0879455
137,-0.8880008,1.174451,-1.088835,0.7919336,-0.6041357,-0.01848186,0.08671624
138,-0.8833888,1.176034,-1.089635,0.791554,-0.6052504,-0.01150865,0.0835567
139,-0.8791623,1.176833,-1.090807,0.7915969,-0.6057448,-0.006141847,0.08006105
140,-0.876773,1.176787,-1.091649,0.7916601,-0.6059381,-0.004357927,0.07806599
141,-0.8737626,1.17574,-1.093124,0.7920882,-0.6055194,-0.004245345,0.07697078
142,-0.8713841,1.173701,-1.094887,0.7933455,-0.6035538,-0.006169685,0.07929475
143,-0.8700884,1.171711,-1.096262,0.7941701,-0.6019157,-0.008924917,0.08313575
144,-0.8680698,1.166758,-1.099503,0.7948424,-0.5991276,-0.01590127,0.09496737
145,-0.8668414,1.163985,-1.101306,0.7949063,-0.5979764,-0.0178162,0.1011471
146,-0.8654288,1.161091,-1.103267,0.7948653,-0.5969067,-0.01858077,0.1074537
147,-0.861656,1.155592,-1.106595,0.7960915,-0.5930743,-0.01843181,0.1190024
