Recording for Right controller
Frame,PosX, PosY, PosZ, RotW, RotX, RotY, RotZ
0,-1.34889,1.231107,-1.18153,0.7237521,-0.6472081,-0.2383102,-0.02264577
1,-1.349649,1.232383,-1.182017,0.7227706,-0.6479554,-0.2392242,-0.02298426
2,-1.350953,1.234583,-1.183074,0.7210879,-0.6490884,-0.241154,-0.02368974
3,-1.351707,1.235741,-1.183737,0.720039,-0.6496564,-0.2426987,-0.02424187
4,-1.352706,1.237273,-1.184692,0.7185809,-0.6504277,-0.2448863,-0.02482068
5,-1.353393,1.238217,-1.185319,0.7176961,-0.650811,-0.2464257,-0.02513722
6,-1.353379,1.238187,-1.185297,0.7177731,-0.6507741,-0.2463049,-0.02507371
7,-1.354407,1.239599,-1.186204,0.7166615,-0.6513504,-0.2479813,-0.02538035
8,-1.354934,1.240772,-1.186898,0.7159404,-0.6518602,-0.2486761,-0.02584498
9,-1.35543,1.241791,-1.187704,0.7153802,-0.6522171,-0.249252,-0.02678553
10,-1.355358,1.241632,-1.187452,0.7160234,-0.6517287,-0.248703,-0.02658885
11,-1.355358,1.241632,-1.187452,0.7160234,-0.6517287,-0.248703,-0.02658885
12,-1.355358,1.241632,-1.187452,0.7160234,-0.6517287,-0.248703,-0.02658885
13,-1.355358,1.241632,-1.187452,0.7160234,-0.6517287,-0.248703,-0.02658885
14,-1.355358,1.241632,-1.187452,0.7160234,-0.6517287,-0.248703,-0.02658885
15,-1.355358,1.241632,-1.187452,0.7160234,-0.6517287,-0.248703,-0.02658885
16,-1.355358,1.241632,-1.187452,0.7160234,-0.6517287,-0.248703,-0.02658885
17,-1.355357,1.241627,-1.187567,0.7155999,-0.652085,-0.2489774,-0.02668591
18,-1.355396,1.241714,-1.187502,0.7159096,-0.6518881,-0.2486315,-0.02641391
19,-1.355491,1.24205,-1.187472,0.7157171,-0.6523195,-0.2480917,-0.02605394
20,-1.355517,1.242379,-1.187592,0.7153717,-0.6527438,-0.247952,-0.02624235
21,-1.355516,1.243351,-1.187863,0.7148749,-0.6532794,-0.2478337,-0.02753836
22,-1.355541,1.244037,-1.188092,0.7145129,-0.6534953,-0.2481754,-0.02870742
23,-1.355707,1.245343,-1.188336,0.7145923,-0.6531361,-0.2486285,-0.03090164
24,-1.356164,1.247005,-1.18862,0.714386,-0.6530953,-0.2490021,-0.03342203
25,-1.356591,1.248308,-1.188908,0.7140614,-0.6531876,-0.2494645,-0.03506697
26,-1.357362,1.249842,-1.189611,0.7128822,-0.6539057,-0.2509334,-0.03519491
27,-1.358385,1.250493,-1.190354,0.7115626,-0.6545826,-0.2532828,-0.03237396
28,-1.358858,1.250777,-1.19079,0.7109027,-0.6550072,-0.2542616,-0.03056167
29,-1.359219,1.250994,-1.191024,0.7112009,-0.6547633,-0.2540893,-0.03028094
30,-1.359181,1.251133,-1.190937,0.7121211,-0.6543128,-0.2524925,-0.03171621
31,-1.358866,1.251164,-1.190969,0.7131126,-0.6536178,-0.2510877,-0.0347729
32,-1.358596,1.250818,-1.191006,0.7137238,-0.6528805,-0.2508472,-0.03769656
33,-1.358511,1.249954,-1.191181,0.7138644,-0.6529364,-0.2501535,-0.03866345
34,-1.358551,1.249035,-1.191523,0.7134553,-0.6535766,-0.2497544,-0.03797255
35,-1.358952,1.246381,-1.192438,0.7124015,-0.6544458,-0.2509126,-0.03503833
36,-1.359105,1.244763,-1.192865,0.7120605,-0.654146,-0.2527719,-0.03419336
37,-1.3592,1.241982,-1.193437,0.7113189,-0.6528828,-0.2580079,-0.03466184
38,-1.359077,1.238905,-1.193751,0.7115676,-0.6510174,-0.2619028,-0.03542248
